28,150,246,2
38,224,214,4
68,188,104,6
86,176,30,8
35,66,238,0
18,198,206,6
84,28,152,7
30,122,242,2
144,177,3,8
160,74,92,12
140,10,57,12
144,178,113,8
52,126,43,8
10,205,252,2
23,217,246,2
30,184,255,2
240,36,90,14
142,182,0,8
39,224,212,4
171,50,64,12
18,159,240,4
111,18,155,7
1,225,214,4
144,15,4,14
90,175,42,8
143,182,8,8
54,204,236,4
146,53,84,14
7,214,152,6
69,189,104,6
38,224,214,4
2,0,229,2
58,202,156,4
193,152,90,10
164,83,73,12
182,42,78,14
22,218,246,2
158,188,78,10
18,218,254,4
194,54,26,12
86,176,30,8
194,170,67,10
58,202,156,4
53,22,130,7
52,255,212,6
56,230,229,4
52,126,43,8
226,200,84,12
36,124,252,2
154,33,37,12
73,176,64,6
51,211,186,8
8,34,207,0
40,122,246,2
18,63,242,0
40,204,155,4
88,174,44,8
29,184,255,2
164,82,73,12
0,215,157,4
200,159,102,10
32,30,220,2
27,150,245,2
190,114,98,12
186,56,47,12
27,150,245,2
37,65,240,0
61,191,101,6
163,74,94,12
162,72,94,12
214,70,22,12
40,122,246,2
0,219,160,4
160,20,64,14
220,10,60,12
164,83,73,12
196,156,2,10
186,112,60,10
186,116,65,10
189,57,26,12
147,54,84,14
48,39,223,0
184,114,63,10
142,182,8,8
32,101,224,4
182,42,78,14
82,175,37,8
189,57,26,12
0,188,65,6
180,30,62,12
0,128,255,4
198,106,0,10
84,0,70,14
218,157,72,10
54,169,100,10
191,164,40,10
184,114,63,10
152,20,78,14
86,176,30,8
28,150,246,2
49,157,20,8
0,232,255,4
22,218,246,2
0,218,248,2
194,164,40,10
4,152,248,2
160,75,94,12
102,138,48,8
60,250,176,6
36,56,240,0
40,160,0,10
76,102,26,10
165,80,72,12
12,226,213,4
148,55,112,12
152,20,78,14
194,164,40,10
0,192,93,6
98,73,20,12
164,84,75,10
36,208,236,2
52,42,238,0
182,42,78,14
0,217,102,6
20,191,140,6
86,176,30,8
196,156,2,10
200,165,0,10
90,174,42,8
194,164,40,10
128,176,30,8
27,147,242,2
32,128,247,2
6,150,247,2
144,182,22,8
58,216,254,4
0,218,248,2
156,10,68,14
61,191,101,6
46,164,0,8
32,234,226,4
54,42,242,0
30,214,238,4
144,182,22,8
0,199,56,6
138,20,172,7
220,10,60,12
218,72,22,12
142,181,0,8
144,56,84,14
31,66,207,2
14,213,164,4
0,190,255,4
67,178,58,6
16,210,218,4
144,184,0,8
34,222,254,6
14,164,107,6
162,82,72,12
146,53,84,14
12,122,235,2
11,189,48,8
26,150,245,2
35,66,238,0
0,208,198,4
57,165,67,6
204,97,118,12
58,202,156,4
160,20,64,14
36,65,238,0
91,30,78,7
59,165,68,6
26,150,245,2
50,190,103,6
18,70,242,0
90,174,42,8
0,199,56,6
103,64,210,7
134,165,49,10
31,66,207,2
42,36,204,0
153,66,72,10
80,20,147,7
134,179,0,8
0,168,34,6
54,166,250,2
194,166,1,10
40,72,210,2
36,66,240,0
87,20,129,7
142,68,86,12
40,224,213,4
62,206,163,6
144,182,22,8
139,166,96,8
186,112,60,10
35,66,238,0
164,82,73,12
36,65,238,0
0,128,254,4
80,20,147,7
73,176,64,6
138,178,0,8
0,26,230,2
182,114,64,10
0,90,206,2
139,166,96,8
146,53,84,14
29,120,232,2
15,221,200,4
178,164,16,10
86,176,30,8
69,189,104,6
36,66,240,0
54,42,239,0
202,87,23,10
36,56,240,0
184,114,62,10
58,202,156,4
27,150,245,2
192,138,30,10
0,128,254,4
0,230,247,4
42,36,204,0
23,217,246,2
204,56,63,12
36,66,240,0
209,140,54,10
86,176,30,8
71,189,104,6
144,178,113,8
90,175,43,8
200,165,0,10
12,156,231,6
0,178,254,6
39,224,212,4
180,46,74,14
39,224,212,4
54,166,250,2
84,16,152,7
211,106,0,10
152,20,78,14
0,169,30,6
194,164,40,10
112,18,156,7
59,165,68,6
32,130,210,2
83,36,153,7
54,169,100,10
204,55,63,12
202,87,23,10
0,218,248,2
194,170,67,10
77,30,148,7
26,150,245,2
47,163,0,8
0,178,254,6
182,42,78,14
186,112,60,10
2,40,216,0
7,214,152,6
1,212,85,6
121,44,12,12
194,164,40,10
204,56,63,12
0,217,102,6
186,112,60,10
190,64,58,12
156,70,138,12
84,36,154,7
160,75,94,12
1,195,244,4
192,52,60,12
0,190,255,4
27,147,242,2
102,138,48,8
192,164,0,10
72,176,64,6
186,112,60,10
12,226,213,4
80,20,147,7
48,168,0,8
144,184,0,8
0,205,230,4
0,205,230,4
196,162,0,10
111,18,155,7
156,70,138,12
52,126,43,8
140,10,57,12
8,34,207,0
32,30,220,2
90,175,42,8
90,174,42,8
54,204,236,4
23,217,246,2
69,189,104,6
198,106,0,10
158,74,93,12
40,204,155,4
34,165,254,4
18,63,242,0
26,150,245,2
66,160,38,8
144,182,22,8
228,177,8,8
54,160,100,8
58,14,134,7
0,172,32,6
2,40,216,0
146,53,84,14
184,114,63,10
73,176,64,6
138,178,0,8
0,172,32,6
67,178,58,6
216,72,22,12
42,160,0,8
184,114,64,10
0,192,94,6
157,156,50,10
18,63,242,0
68,188,104,6
69,189,104,6
186,124,76,10
10,198,244,2
69,189,104,6
34,160,40,8
120,160,5,8
4,184,254,2
208,56,64,12
0,128,254,4
86,176,30,8
165,80,72,12
163,82,72,12
139,166,96,8
80,20,147,7
158,97,17,12
0,226,212,4
10,190,237,2
0,234,222,4
162,72,94,12
29,118,230,2
182,42,78,14
177,56,66,12
30,214,238,4
36,124,252,2
52,231,230,6
186,112,60,10
1,42,254,2
1,184,92,6
186,56,47,12
40,204,155,4
56,11,72,7
30,184,255,2
91,30,78,7
211,106,0,10
144,184,0,8
52,231,230,6
32,218,193,4
38,224,214,4
246,72,18,10
180,30,62,12
0,226,212,4
35,66,238,0
195,164,34,10
11,189,48,8
2,0,229,2
69,189,104,6
10,199,248,2
86,34,154,7
42,36,204,0
40,224,213,4
34,222,254,6
164,82,73,12
144,56,84,14
218,72,22,12
100,9,51,14
170,94,61,10
144,182,22,8
216,72,22,12
216,108,0,10
73,176,64,6
22,218,246,2
0,220,208,4
94,186,64,6
0,185,84,8
82,32,162,7
23,214,243,2
208,56,64,12
194,159,0,10
96,20,144,7
12,226,213,4
18,159,240,4
177,56,66,12
0,188,65,6
0,0,179,0
0,0,212,2
26,204,51,10
119,28,90,14
140,10,57,12
40,204,155,4
180,30,62,12
180,30,62,12
156,10,68,14
141,184,14,8
0,166,30,6
0,218,248,2
42,160,0,8
4,152,248,2
162,72,94,12
73,176,64,6
0,168,31,6
10,190,237,2
214,71,20,12
167,87,36,12
74,16,135,7
186,0,62,14
202,87,23,10
194,164,40,8
86,176,30,8
141,184,14,8
0,230,154,8
71,174,68,6
140,10,57,12
0,218,248,2
0,160,42,6
90,175,42,8
54,42,242,0
36,66,240,0
82,176,36,8
165,80,72,12
18,70,242,0
0,230,154,8
10,238,163,6
54,160,100,8
67,178,58,6
14,220,199,4
2,40,216,0
208,105,10,10
36,208,236,2
71,174,68,6
86,176,30,8
72,176,64,6
41,118,240,2
69,189,104,6
193,164,32,10
90,175,43,8
128,169,0,8
164,83,73,12
186,112,60,10
4,184,254,2
142,51,104,12
97,21,97,12
194,164,40,10
72,176,64,6
61,191,101,6
82,32,162,7
158,106,14,10
0,226,216,4
218,72,22,12
14,124,254,2
32,234,226,4
1,195,244,4
144,184,0,8
20,50,193,0
96,187,55,8
160,75,94,12
31,66,207,2
28,219,81,6
179,42,78,14
169,72,67,12
122,46,41,13
1,64,254,4
56,17,148,7
102,138,48,8
36,124,252,2
186,114,65,10
1,212,85,6
6,150,247,2
0,147,255,2
119,0,58,14
90,174,42,8
84,0,70,14
144,183,9,8
50,190,103,6
188,112,60,10
90,175,43,8
46,122,244,2
44,64,240,0
50,162,251,4
32,128,247,2
51,211,186,8
192,138,30,10
148,55,112,12
14,38,223,0
194,164,32,10
132,32,40,12
58,85,202,0
210,68,20,12
12,121,234,2
10,204,250,2
120,210,10,8
0,192,94,6
27,150,245,2
120,45,72,14
162,72,94,12
0,230,255,6
14,38,223,0
226,200,84,12
186,112,60,10
39,224,212,4
128,176,30,8
163,82,72,12
158,97,17,12
198,0,234,10
40,204,155,4
24,38,152,0
40,204,155,4
89,22,147,7
43,140,216,2
86,176,30,8
158,74,93,12
142,181,0,8
1,184,92,6
208,56,64,12
142,182,20,8
160,74,92,12
68,196,104,6
186,112,60,10
68,188,104,6
198,0,234,10
144,182,22,8
142,182,0,8
182,114,64,10
36,124,252,2
144,177,3,8
144,184,0,8
209,140,54,10
10,121,235,2
36,66,240,0
138,20,172,7
48,193,118,6
10,199,248,2
0,178,254,6
142,51,104,12
56,11,72,7
156,75,68,12
18,63,242,0
141,184,13,8
22,218,246,2
38,224,214,4
188,112,60,10
184,114,64,10
29,120,232,2
169,72,67,12
250,120,16,10
0,230,153,8
54,204,236,4
43,140,216,2
67,178,58,6
53,22,130,7
214,71,20,12
107,18,140,7
194,164,32,10
6,168,38,6
146,53,84,14
80,20,147,7
27,150,245,2
0,192,93,6
46,122,244,2
0,166,30,6
30,122,242,2
0,234,222,4
188,112,60,10
90,174,42,8
67,178,58,6
4,152,248,2
128,176,30,8
14,198,112,6
132,32,40,12
69,189,104,6
137,178,1,8
178,164,16,10
56,230,229,4
54,152,96,8
31,66,207,2
143,182,8,8
32,101,224,4
56,11,72,7
122,46,41,13
198,106,0,10
82,32,162,7
196,162,0,10
112,18,156,7
158,97,17,12
36,56,240,0
0,0,179,0
75,176,64,6
186,116,65,10
30,126,243,2
196,143,36,8
86,176,30,8
48,193,118,6
194,164,32,10
186,112,60,10
0,230,247,4
72,176,64,6
186,114,65,10
60,250,176,6
34,60,218,4
162,72,94,12
206,58,70,12
214,71,20,12
165,40,72,14
209,140,54,10
142,68,86,12
6,150,247,2
146,53,84,14
116,46,37,14
46,165,0,8
40,204,155,4
120,160,5,8
68,39,162,8
97,21,97,12
41,118,240,2
194,170,67,10
73,176,64,6
36,66,240,0
18,63,242,0
0,234,222,4
18,63,242,0
0,160,42,6
176,22,62,12
16,210,218,4
153,66,72,10
121,44,12,12
212,106,0,10
18,63,242,0
84,28,152,7
82,32,162,7
50,190,103,6
37,65,240,0
160,75,94,12
119,28,90,14
54,152,96,8
185,114,63,10
24,176,234,2
6,168,38,6
186,113,63,10
30,126,243,2
82,175,37,8
148,54,84,14
32,130,210,2
182,112,62,10
61,28,140,7
160,75,94,12
40,160,0,10
27,150,245,2
42,160,0,8
58,14,134,7
71,174,68,6
0,196,244,4
143,182,8,8
97,21,97,12
144,56,84,14
0,196,245,4
0,178,254,6
217,155,68,10
160,20,64,14
204,106,1,10
0,219,244,6
0,168,31,6
178,76,0,12
1,216,158,4
90,174,42,8
58,203,156,4
189,56,26,12
0,224,200,4
167,80,72,12
160,75,94,12
7,214,152,6
26,204,51,10
30,52,255,0
208,96,70,10
0,230,247,4
186,112,60,10
27,147,242,2
14,198,112,6
79,22,160,7
144,56,84,14
90,175,42,8
0,0,199,2
26,204,51,10
18,218,254,4
142,182,0,8
209,140,54,10
107,18,140,7
197,161,10,10
14,168,255,2
30,122,242,2
196,162,0,10
146,53,84,14
61,191,101,6
29,120,232,2
27,32,190,2
220,10,60,12
164,83,73,12
67,178,58,6
18,159,240,4
0,206,150,4
0,232,255,4
164,82,73,12
89,12,121,7
141,184,14,8
186,56,47,12
167,80,72,12
0,128,254,4
0,220,165,4
39,224,212,4
69,189,104,6
218,72,22,12
40,204,155,4
12,226,213,4
184,114,63,10
250,120,16,10
14,38,223,0
0,190,255,4
142,68,86,12
0,229,218,4
200,165,0,10
1,212,85,6
197,161,10,10
134,179,0,8
87,20,129,7
54,204,236,4
194,170,67,10
0,215,157,4
0,226,216,4
32,126,244,2
4,154,246,2
128,127,0,12
138,174,22,8
61,191,101,6
90,174,42,8
102,138,48,8
0,188,93,6
163,82,72,12
186,116,65,10
165,40,72,14
214,71,20,12
160,74,92,12
72,176,64,6
75,176,64,6
44,54,124,0
86,176,30,8
0,128,255,4
90,174,42,8
96,20,144,7
166,39,72,14
211,106,0,10
40,72,210,2
142,68,86,12
214,71,20,12
39,224,212,4
78,32,156,7
12,226,213,4
86,176,30,8
0,0,179,2
18,70,242,0
29,184,255,2
23,214,243,2
46,164,0,8
150,134,35,12
188,146,78,12
0,252,214,4
94,16,27,14
0,232,255,4
34,218,184,4
188,112,60,10
138,20,172,7
171,50,64,12
0,218,248,2
73,176,64,6
146,53,84,14
88,174,44,8
56,17,148,7
82,32,162,7
14,198,112,6
166,97,166,14
40,204,155,4
84,36,154,7
96,20,144,7
162,72,94,12
23,217,246,2
58,202,156,4
80,20,147,7
58,202,156,4
0,188,93,6
30,213,238,4
146,53,84,14
163,74,94,12
0,226,216,4
228,177,8,8
143,182,8,8
8,34,207,0
1,64,254,4
220,10,60,12
119,44,72,14
94,16,27,14
62,176,60,6
246,72,18,10
28,219,81,6
218,72,22,12
139,176,0,8
191,164,41,10
194,164,32,10
47,163,0,8
54,128,42,8
27,32,190,2
39,224,212,4
162,72,94,12
20,204,156,4
0,188,65,6
36,40,201,2
120,210,10,8
210,68,20,12
188,146,78,12
217,155,68,10
11,189,48,8
71,189,104,6
44,160,1,8
119,44,72,14
142,68,86,12
67,178,58,6
88,174,44,8
91,30,78,7
156,64,17,10
22,218,246,2
69,189,104,6
118,35,76,14
12,226,213,4
14,198,112,6
194,163,32,10
18,70,242,0
18,196,75,6
144,182,22,8
48,193,118,6
206,58,70,12
36,124,252,2
193,164,40,10
194,164,32,10
142,68,86,12
194,170,67,10
165,80,72,12
148,55,112,12
54,42,242,0
163,74,94,12
69,189,104,6
194,164,40,8
37,65,240,0
144,182,22,8
200,165,0,10
56,11,72,7
163,82,72,12
61,191,101,6
178,76,0,12
188,112,60,10
152,20,78,14
164,84,75,10
190,64,58,12
14,198,112,6
122,46,41,13
143,182,8,8
18,70,242,0
138,178,0,8
14,38,223,0
97,21,97,12
132,32,40,12
246,72,18,10
160,75,94,12
144,178,113,8
158,188,78,10
20,204,156,4
18,159,240,4
146,157,7,8
10,238,163,6
138,177,1,8
36,65,238,0
204,56,63,12
208,96,70,10
24,176,234,2
194,163,32,10
103,64,210,7
194,164,32,10
164,83,73,12
54,152,96,8
208,105,10,10
67,178,58,6
42,160,0,8
195,164,32,10
0,236,224,4
6,150,247,2
194,164,40,10
92,17,121,7
0,206,150,4
196,156,2,10
92,17,121,7
164,84,75,10
36,40,201,2
10,198,244,2
24,38,152,0
54,42,239,0
0,226,212,4
214,71,20,12
144,56,84,14
139,176,0,8
186,112,60,10
0,192,94,6
154,33,37,12
139,166,96,8
196,143,36,8
31,79,234,4
150,134,35,12
27,150,245,2
218,72,22,12
98,20,154,7
54,166,250,2
204,56,63,12
166,40,72,14
90,174,42,8
192,164,0,10
52,161,0,8
202,87,23,10
14,124,254,2
12,226,213,4
32,30,220,2
84,0,70,14
158,97,17,12
0,242,204,6
160,20,64,14
38,224,214,4
58,202,156,4
76,186,9,8
144,56,84,14
10,238,163,6
216,72,58,12
48,168,0,8
0,196,96,6
36,66,240,0
1,64,254,4
6,150,247,2
0,230,153,8
0,1,239,2
23,217,246,2
162,72,94,12
86,34,154,7
32,218,193,4
58,202,156,4
72,176,64,6
192,52,60,12
0,226,216,4
84,36,154,7
146,157,7,8
96,20,144,7
216,72,58,12
27,150,245,2
0,236,224,4
58,202,156,4
156,64,17,10
100,9,51,14
30,52,255,0
146,53,84,14
10,238,163,6
233,0,128,10
204,106,1,10
148,55,112,12
164,83,73,12
82,175,37,8
98,20,98,7
164,83,73,12
194,166,1,10
73,176,64,6
1,195,244,4
71,189,104,6
210,68,20,12
162,82,72,12
139,166,96,8
32,126,244,2
194,164,40,10
191,164,40,10
136,28,84,12
73,176,64,6
94,16,27,14
30,154,250,2
27,150,245,2
0,255,230,8
162,72,94,12
69,187,108,6
170,56,145,14
0,208,198,4
144,177,3,8
7,214,152,6
79,22,160,7
58,216,254,4
107,18,140,7
194,164,40,10
30,214,238,4
215,106,71,10
84,16,152,7
73,176,64,6
182,112,62,10
52,212,255,4
0,230,153,8
0,0,199,2
0,196,245,4
188,112,60,10
163,74,94,12
6,150,247,2
50,190,103,6
52,161,0,8
34,218,184,4
37,70,240,0
61,191,101,6
37,65,240,0
186,114,65,10
194,170,67,10
10,121,235,2
186,113,63,10
58,166,68,6
177,56,66,12
148,55,112,12
91,30,78,7
0,218,248,2
56,230,229,4
10,204,250,2
180,30,62,12
0,217,102,6
48,81,212,2
37,65,240,0
69,189,104,6
30,126,243,2
84,16,152,7
40,204,155,4
67,178,58,6
0,100,220,2
98,20,154,7
72,176,64,6
50,162,251,4
162,72,94,12
68,39,162,8
0,81,255,2
69,187,108,6
58,203,156,4
142,68,86,12
0,226,216,4
42,192,116,6
163,82,72,12
31,66,207,2
146,53,84,14
6,168,38,6
26,216,182,4
170,56,145,14
178,164,16,10
37,65,240,0
0,236,224,4
186,113,63,10
204,106,1,10
0,178,254,6
164,74,94,12
0,206,150,4
190,114,98,12
55,0,106,7
142,181,0,8
98,73,20,12
147,54,84,14
139,166,96,8
138,178,0,8
0,128,254,4
8,34,207,0
78,34,156,7
178,164,16,10
180,46,74,14
12,226,213,4
12,226,213,4
0,218,248,2
69,189,104,6
37,65,240,0
1,64,254,4
72,176,64,6
27,150,245,2
58,202,156,4
0,160,42,6
177,56,66,12
7,214,152,6
30,52,255,0
10,199,248,2
32,126,244,2
141,184,14,8
212,106,0,10
0,196,245,4
44,192,116,6
6,150,247,2
194,163,32,10
36,66,240,0
0,217,102,6
90,174,42,8
163,82,72,12
179,26,0,14
94,186,64,6
188,112,60,10
162,72,94,12
218,72,22,12
49,157,20,8
36,124,252,2
76,102,26,10
184,114,64,10
14,198,112,6
28,150,246,2
0,199,56,6
142,68,86,12
18,63,242,0
91,30,78,7
165,80,72,12
153,66,72,10
233,0,128,10
74,16,135,7
6,150,247,2
36,40,201,2
29,184,255,2
144,56,84,14
10,178,224,2
194,164,40,10
116,46,37,14
144,15,4,14
189,57,26,12
62,232,220,8
36,56,240,0
56,17,148,7
137,178,1,8
52,161,0,8
39,224,212,4
216,72,22,12
162,72,94,12
112,18,156,7
76,34,112,8
58,202,156,4
144,183,9,8
90,175,43,8
189,56,26,12
233,0,128,10
184,114,62,10
189,57,26,12
164,74,94,12
30,214,238,4
46,165,0,8
192,164,0,10
189,56,26,12
167,87,36,12
0,168,31,6
62,206,163,6
6,168,38,6
190,64,58,12
62,232,220,8
82,175,37,8
0,205,230,4
12,226,213,4
0,204,152,4
40,204,155,4
246,72,18,10
146,53,84,14
165,80,72,12
66,20,120,8
0,185,84,8
40,224,213,4
0,196,96,6
45,66,222,2
6,168,38,6
0,166,234,2
10,199,248,2
52,126,43,8
193,164,32,10
0,218,248,2
73,176,64,6
90,175,43,8
180,30,62,12
14,168,255,2
212,106,0,10
54,169,100,10
90,174,42,8
186,112,60,10
6,150,247,2
61,191,101,6
144,182,22,8
98,20,154,7
27,150,245,2
39,224,212,4
1,195,244,4
46,122,244,2
56,11,72,7
59,165,68,6
46,164,0,8
4,152,248,2
0,147,255,2
0,242,204,6
107,18,140,7
20,50,193,0
39,224,212,4
0,166,30,6
0,215,157,4
0,0,199,2
100,9,51,14
32,218,193,4
164,82,71,12
89,22,147,7
162,72,94,12
189,57,26,12
190,64,58,12
14,220,199,4
144,182,22,8
164,82,73,12
1,42,254,2
18,63,242,0
58,14,134,7
54,42,239,0
44,192,116,6
186,112,60,10
69,189,104,6
58,14,134,7
27,150,245,2
52,193,125,6
0,230,255,6
156,64,17,10
82,176,36,8
0,220,208,4
40,204,155,4
30,154,250,2
87,43,126,8
98,20,98,7
165,80,72,12
23,217,246,2
125,21,160,12
206,58,70,12
136,28,84,12
192,138,30,10
97,21,97,12
34,165,254,4
36,56,240,0
12,226,213,4
0,217,102,6
160,74,92,12
0,26,230,2
202,87,23,10
162,82,72,12
48,39,223,0
50,162,251,4
190,64,58,12
0,220,208,4
144,56,84,14
0,230,247,4
218,72,22,12
195,164,32,10
27,147,242,2
0,220,208,4
74,176,64,6
56,11,72,7
0,0,0,0
164,82,71,12
20,204,156,4
180,46,74,14
84,0,70,14
18,198,206,6
0,218,248,2
69,189,104,6
191,163,0,10
0,220,165,4
0,128,255,4
86,176,30,8
24,38,152,0
158,74,93,12
163,82,72,12
38,224,214,4
196,156,2,10
0,0,212,2
191,164,41,10
0,166,30,6
36,124,252,2
194,164,40,10
61,191,101,6
23,217,246,2
36,208,236,2
194,170,67,10
169,72,67,12
87,20,129,7
10,205,252,2
36,66,240,0
36,56,240,0
0,192,93,6
146,53,84,14
36,56,240,0
74,16,135,7
62,232,220,8
0,232,255,4
79,22,160,7
34,160,40,8
91,174,42,8
191,162,40,10
98,73,20,12
43,140,216,2
35,66,238,0
0,100,220,2
50,215,182,6
164,83,73,12
160,75,94,12
144,56,84,14
22,218,246,2
1,225,214,4
139,166,96,8
0,128,254,4
54,160,100,8
186,112,60,10
58,203,156,4
162,72,94,12
121,44,12,12
142,182,0,8
107,18,140,7
0,172,32,6
69,189,104,6
30,52,255,0
20,191,140,6
246,72,18,10
194,164,40,10
84,36,154,7
40,160,0,10
0,199,56,6
84,36,154,7
144,15,4,14
186,112,60,10
164,74,94,12
188,146,78,12
0,196,244,4
141,184,14,8
0,42,254,2
0,226,216,4
150,134,35,12
160,74,92,12
30,184,255,2
119,44,72,14
186,112,60,10
78,32,156,7
144,177,3,8
186,112,60,10
30,52,255,0
166,97,166,14
220,10,60,12
216,72,22,12
84,0,70,14
107,18,140,7
156,10,68,14
34,60,218,4
0,220,165,4
15,221,200,4
208,56,64,12
164,82,71,12
0,168,31,6
73,176,64,6
141,184,14,8
60,252,233,6
92,17,121,7
18,63,242,0
40,204,155,4
30,122,242,2
52,42,238,0
0,236,224,4
153,66,72,10
52,161,0,8
0,196,96,6
30,52,255,0
0,0,179,2
54,160,100,8
10,238,163,6
146,53,84,14
30,126,243,2
204,106,1,10
61,191,101,6
0,168,31,6
34,218,184,4
160,74,92,12
144,182,22,8
74,16,135,7
164,83,73,12
0,192,94,6
46,122,244,2
208,56,64,12
196,143,36,8
40,204,155,4
0,220,208,4
164,84,75,10
69,189,104,6
218,72,22,12
0,220,208,4
170,94,61,10
122,46,41,13
20,204,156,4
194,164,32,10
43,140,216,2
0,172,32,6
12,226,213,4
233,0,128,10
58,202,156,4
184,114,64,10
58,202,156,4
164,82,73,12
18,63,242,0
12,226,213,4
90,174,42,8
60,198,133,8
62,206,163,6
194,164,32,10
186,114,65,10
58,202,156,4
37,70,240,0
82,176,36,8
216,108,0,10
36,40,201,2
226,200,84,12
4,214,236,4
138,178,0,8
180,30,62,12
162,82,72,12
86,176,30,8
100,9,51,14
58,166,68,6
36,66,240,0
72,176,64,6
128,169,0,8
144,183,9,8
97,21,97,12
67,178,58,6
100,9,51,14
160,75,94,12
186,112,60,10
54,42,242,0
58,202,156,4
162,72,94,12
42,160,0,8
163,82,72,12
184,114,62,10
192,52,60,12
42,36,204,0
44,192,116,6
186,112,60,10
58,202,156,4
4,214,236,4
0,166,30,6
58,202,156,4
62,176,60,6
4,214,236,4
200,165,0,10
160,75,94,12
233,0,128,10
89,12,121,7
74,176,64,6
56,17,148,7
39,224,212,4
193,164,40,10
32,130,210,2
208,105,10,10
16,210,218,4
180,30,62,12
78,32,156,7
194,170,67,10
71,189,104,6
0,172,32,6
198,106,0,10
23,217,246,2
32,101,224,4
0,220,165,4
39,224,212,4
18,70,242,0
138,177,1,8
52,126,43,8
186,116,65,10
86,34,154,7
72,176,64,6
50,190,103,6
54,169,100,10
120,210,10,8
90,174,42,8
54,128,42,8
156,70,138,12
194,170,67,10
142,182,20,8
40,204,155,4
144,56,84,14
164,74,94,12
14,198,112,6
218,72,22,12
215,106,71,10
67,178,58,6
141,184,14,8
102,138,48,8
0,205,230,4
40,160,0,10
185,114,63,10
178,76,0,12
18,63,242,0
102,138,48,8
54,204,236,4
0,196,244,4
50,190,103,6
166,40,72,14
194,164,32,10
0,242,204,6
191,163,0,10
91,30,78,7
86,34,154,7
0,0,199,2
156,10,68,14
0,229,218,4
38,224,214,4
61,191,101,6
0,168,31,6
194,164,40,8
14,220,199,4
18,63,242,0
37,70,240,0
160,75,94,12
20,191,140,6
144,56,84,14
12,226,213,4
144,182,22,8
144,182,22,8
0,172,32,6
6,150,247,2
191,164,41,10
12,226,213,4
143,182,8,8
146,53,84,14
69,189,104,6
32,101,224,4
89,12,121,7
144,182,22,8
179,42,78,14
196,162,0,10
40,204,155,4
94,186,64,6
170,56,145,14
102,138,48,8
0,0,199,2
52,126,43,8
103,64,210,7
193,164,40,10
6,150,247,2
89,12,121,7
61,28,140,7
148,55,112,12
52,193,125,6
68,188,104,6
6,150,247,2
12,156,231,6
18,159,240,4
76,186,9,8
26,150,245,2
0,252,214,4
184,114,63,10
54,204,236,4
20,191,140,6
20,191,140,6
250,120,16,10
36,208,236,2
32,234,226,4
44,192,116,6
26,216,182,4
10,190,237,2
40,204,155,4
10,178,224,2
168,80,72,12
165,80,72,12
10,204,250,2
76,102,26,10
36,124,252,2
34,165,254,4
78,32,156,7
0,128,255,4
74,26,156,7
97,21,97,12
148,55,112,12
55,0,106,7
41,118,240,2
52,42,238,0
4,152,248,2
42,160,0,8
75,176,64,6
160,75,94,12
18,63,242,0
98,73,20,12
141,184,14,8
48,168,0,8
6,168,38,6
18,63,242,0
69,189,104,6
0,190,255,4
136,28,84,12
58,85,202,0
20,204,156,4
191,162,40,10
0,168,0,6
18,70,242,0
53,22,130,7
40,204,155,4
0,218,248,2
226,200,84,12
192,164,0,10
78,46,133,8
1,195,244,4
84,0,70,14
176,22,62,12
164,82,73,12
218,72,22,12
76,186,9,8
96,187,55,8
194,164,40,10
182,42,78,14
0,255,230,8
171,50,64,12
10,205,252,2
194,170,67,10
40,72,210,2
39,224,212,4
144,182,22,8
34,160,40,8
96,32,152,7
234,84,0,8
0,230,255,6
142,182,0,8
76,186,9,8
194,164,40,8
119,28,90,14
62,206,163,6
168,80,72,12
144,182,22,8
144,178,113,8
0,147,255,2
196,156,2,10
68,188,104,6
188,112,60,10
119,0,58,14
67,178,58,6
116,46,37,14
62,176,60,6
61,191,101,6
194,164,40,8
4,154,246,2
0,215,157,4
1,225,214,4
77,30,148,7
189,56,26,12
23,217,246,2
217,155,68,10
8,34,207,0
240,36,90,14
0,192,93,6
40,122,246,2
60,250,176,6
132,32,40,12
242,37,38,12
0,217,102,6
0,252,214,4
116,46,37,14
233,0,128,10
90,175,42,8
0,128,254,4
160,75,94,12
167,80,72,12
186,56,47,12
20,191,140,6
66,20,120,8
182,42,78,14
100,9,51,14
6,150,247,2
194,170,67,10
43,140,216,2
182,42,78,14
49,157,20,8
1,42,254,2
199,106,0,10
158,106,14,10
148,53,102,12
18,218,254,4
132,32,40,12
169,72,67,12
82,176,36,8
34,218,184,4
39,224,212,4
40,204,155,4
208,56,64,12
142,182,8,8
144,182,22,8
73,176,64,6
54,169,100,10
48,193,118,6
39,224,212,4
56,17,148,7
12,226,213,4
157,156,50,10
90,174,42,8
18,63,242,0
29,120,232,2
210,68,20,12
69,189,104,6
0,199,56,6
52,126,43,8
88,144,70,10
216,108,0,10
186,56,47,12
14,213,164,4
36,66,240,0
194,164,32,10
58,202,156,4
148,53,102,12
51,211,186,8
182,42,78,14
214,71,20,12
23,214,243,2
250,120,16,10
42,160,0,8
144,56,84,14
68,188,104,6
62,232,220,8
72,176,64,6
66,160,38,8
54,42,239,0
27,32,190,2
10,160,106,6
218,72,22,12
166,97,166,14
162,72,94,12
90,174,42,8
111,18,155,7
0,230,247,4
169,72,67,12
50,215,182,6
168,80,72,12
116,46,37,14
228,177,8,8
38,224,214,4
98,20,154,7
208,56,64,12
92,49,130,7
